Abstract,Methods,Results,Discussion,Abstract+Methods,Abstract+Results,Abstract+Discussion,Methods+Results,Methods+Discussion,Results+Discussion,Abstract+Methods+Results,Abstract+Methods+Discussion,Abstract+Results+Discussion,Methods+Results+Discussion,Full Text
0.29645476772616136,0.2944653412144009,0.37823004802195287,0.37695017614494214,0.3827011355399855,0.42935618545374643,0.4017278617710583,0.44479936114993013,0.43959877889228083,0.4309650053022269,0.4389675916941587,0.4343930019202048,0.4451397580308719,0.4285175405507356,0.4496531033189574
0.2848682262363044,0.27238805970149255,0.40402273721031917,0.3839652257908718,0.3777830979171654,0.46403326403326406,0.4142288790077229,0.45465071401003476,0.42969916791124385,0.44412782414003665,0.46378439079169004,0.4379166666666667,0.4743765953269193,0.4528233151183971,0.46773902042291704
0.32444035571910457,0.27163323782234955,0.39862857142857144,0.36335483870967744,0.38922155688622756,0.45263386082809454,0.42030407062285435,0.44233870967741934,0.4209563029055136,0.43889006566405425,0.45146198830409356,0.4394736842105263,0.4728921871779015,0.44101391271202595,0.4761005101076894
0.2898550724637681,0.26387771520514886,0.42234392113910185,0.3931068931068931,0.3879582422918184,0.4738384261197154,0.4262295081967213,0.45313398504887864,0.40921939552076536,0.4556806550665302,0.4589489433327099,0.4356268467707894,0.4850910546327797,0.45556577736890524,0.47269406392694063
0.3061084420041181,0.2737864077669903,0.4090909090909091,0.36677814938684505,0.3719338277239019,0.4522659305268001,0.4024422617467481,0.4403390567267985,0.4326223337515684,0.4299703939877021,0.4690677966101695,0.44801558315071827,0.4465381244522349,0.4531380753138075,0.48672019765287217
0.29224904701397714,0.2610386003887809,0.4178970917225951,0.39587525150905434,0.37662007623888183,0.46900736887732986,0.431591737545565,0.4601456406219248,0.422966082908446,0.4544894185329772,0.4506125574272588,0.4188276312922205,0.47259991759373715,0.43530743115805354,0.4583812811660913
0.288738606292267,0.2970550576184379,0.401618398637138,0.40217391304347827,0.39503904455672945,0.4528301886792453,0.4399092970521542,0.45966685382743777,0.44430459408432976,0.4636150234741784,0.4474918801876579,0.4581231079717457,0.48469872647785595,0.4566514566514567,0.48816412414518673
0.27584059775840597,0.2748487467588591,0.3487179487179487,0.35680280631420697,0.35246110686049476,0.4050739957716702,0.3777615926195679,0.41090398877530565,0.4202635165833712,0.3995880535530381,0.4227263913127787,0.41569831177373384,0.4243512974051896,0.42720270524140525,0.448681996634885
0.2549903412749517,0.2723623853211009,0.3789843921741042,0.36097806906982605,0.3663493696938513,0.4241904353420545,0.3757838880849011,0.4283157685424538,0.41925959573018395,0.4327774346304303,0.43892017867547095,0.4216287215411559,0.42581423401688784,0.43360640121927985,0.4492342597844583
0.3011031797534069,0.31809256661991586,0.39144893111638956,0.37710084033613445,0.3983635898747124,0.45014762661821484,0.4113940005041593,0.45613305613305616,0.4377880184331797,0.4469964664310954,0.4683105767271245,0.449518692634878,0.4667947896647448,0.4601348671162237,0.4908802537668517
0.29280552937480364,0.2869757174392936,0.40559440559440557,0.37044585987261147,0.37487335359675783,0.4628099173553719,0.39932236205227495,0.44779157337675557,0.4251754584559656,0.45698347993992705,0.47617132515584154,0.4283837056504599,0.467223382045929,0.46085271317829457,0.4727061556329849
0.30211851396991096,0.27098189797037847,0.38745063624396664,0.3911310413552566,0.38438735177865613,0.4527983104540655,0.41530317613089507,0.4481002741872307,0.4313899357127023,0.4429392446633826,0.46776379477250724,0.4337452066467831,0.46706098307158883,0.45819966031326664,0.4727750657153586
